상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
18:51,19:17,20:26,19:20,19:50,20:59
18:56,19:25,20:34,19:25,19:58,21:07
19:01,19:33,20:42,19:30,20:06,21:15
19:06,19:41,20:50,19:35,20:14,21:23
19:11,19:49,20:58,19:40,20:22,21:31
19:16,19:57,21:06,19:45,20:30,21:39
19:21,20:05,21:14,19:50,20:38,21:47
19:26,20:13,21:22,19:55,20:46,21:55
19:31,20:21,21:30,20:00,20:54,22:03
19:36,20:29,21:38,20:05,21:02,22:11
19:41,20:37,21:46,20:12,21:10,22:19
19:48,20:45,21:54,20:20,21:18,22:27
19:55,20:53,22:02,20:28,21:26,22:35
20:02,21:01,22:10,20:36,21:34,22:43
20:10,21:09,22:18,20:44,21:42,22:51
20:18,21:17,22:26,20:52,21:50,22:59
20:26,21:25,22:35,21:00,21:58,23:08
20:34,21:33,22:45,21:08,22:06,23:18
20:42,21:41,22:56,21:16,22:14,23:28
20:50,21:49,23:08,21:24,22:22,23:38
20:58,21:57,23:20,21:32,22:30,23:49
21:06,22:05,23:34,21:40,22:38,
21:14,22:14,,21:48,22:47,
21:22,22:24,,21:56,22:57,
21:30,22:34,,22:04,23:07,
21:38,22:45,,22:12,23:17,
21:46,22:56,,22:20,23:27,
21:54,23:08,,22:28,23:38,
22:02,23:20,,22:36,23:49,
22:10,23:34,,22:44,,
22:18,,,22:52,,
22:26,,,23:00,,
22:35,,,23:09,,
22:45,,,23:18,,
22:56,,,23:28,,
23:08,,,23:38,,
23:20,,,23:49,,
23:34,,,,,
