상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
20:21,21:20,22:29,20:16,21:14,22:23
20:29,21:28,22:37,20:24,21:22,22:31
20:37,21:36,22:45,20:32,21:30,22:39
20:45,21:44,22:54,20:40,21:38,22:48
20:53,21:52,23:04,20:48,21:46,22:58
21:01,22:00,23:15,20:56,21:54,23:08
21:09,22:08,23:27,21:04,22:02,23:18
21:17,22:16,23:40,21:12,22:10,23:29
21:25,22:24,23:53,21:20,22:18,23:41
21:33,22:33,,21:28,22:27,
21:41,22:43,,21:36,22:37,
21:49,22:53,,21:44,22:47,
21:57,23:04,,21:52,22:57,
22:05,23:15,,22:00,23:07,
22:13,23:27,,22:08,23:18,
22:21,23:40,,22:16,23:29,
22:29,23:53,,22:24,23:41,
22:37,,,22:32,,
22:45,,,22:40,,
22:54,,,22:49,,
23:04,,,22:58,,
23:15,,,23:08,,
23:27,,,23:18,,
23:40,,,23:29,,
23:53,,,23:41,,
