상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
18:28,18:44,19:48,18:53,19:13,20:17
18:33,18:50,19:56,18:58,19:19,20:25
18:38,18:57,20:04,19:03,19:26,20:33
18:43,19:04,20:12,19:08,19:33,20:41
18:48,19:11,20:20,19:13,19:40,20:49
18:53,19:19,20:28,19:18,19:48,20:57
18:58,19:27,20:36,19:23,19:56,21:05
19:03,19:35,20:44,19:28,20:04,21:13
19:08,19:43,20:52,19:33,20:12,21:21
19:13,19:51,21:00,19:38,20:20,21:29
19:18,19:59,21:08,19:43,20:28,21:37
19:23,20:07,21:16,19:48,20:36,21:45
19:28,20:15,21:24,19:53,20:44,21:53
19:33,20:23,21:32,19:58,20:52,22:01
19:38,20:31,21:40,20:03,21:00,22:09
19:43,20:39,21:48,20:10,21:08,22:17
19:50,20:47,21:56,20:18,21:16,22:25
19:57,20:55,22:04,20:26,21:24,22:33
20:04,21:03,22:12,20:34,21:32,22:41
20:12,21:11,22:20,20:42,21:40,22:49
20:20,21:19,22:28,20:50,21:48,22:57
20:28,21:27,22:37,20:58,21:56,23:06
20:36,21:35,22:47,21:06,22:04,23:16
20:44,21:43,22:58,21:14,22:12,23:26
20:52,21:51,23:10,21:22,22:20,23:36
21:00,21:59,23:22,21:30,22:28,23:47
21:08,22:07,23:36,21:38,22:36,23:58
21:16,22:16,,21:46,22:45,
21:24,22:26,,21:54,22:55,
21:32,22:36,,22:02,23:05,
21:40,22:47,,22:10,23:15,
21:48,22:58,,22:18,23:25,
21:56,23:10,,22:26,23:36,
22:04,23:22,,22:34,23:47,
22:12,23:36,,22:42,23:58,
22:20,,,22:50,,
22:28,,,22:58,,
22:37,,,23:07,,
22:47,,,23:16,,
22:58,,,23:26,,
23:10,,,23:36,,
23:22,,,23:47,,
23:36,,,23:58,,
