상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
22:25,23:39,,22:05,23:18,
22:33,23:51,,22:13,23:29,
22:41,,,22:21,,
22:49,,,22:29,,
22:57,,,22:38,,
23:06,,,22:47,,
23:16,,,22:57,,
23:27,,,23:07,,
23:39,,,23:18,,
23:51,,,23:29,,
