상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
16:34,17:01,17:48,16:07,16:33,17:20
16:42,17:09,17:56,16:15,16:41,17:28
16:50,17:17,18:04,16:23,16:49,17:36
16:58,17:25,18:12,16:31,16:57,17:44
17:06,17:33,18:20,16:39,17:05,17:52
17:14,17:41,18:28,16:47,17:13,18:00
17:22,17:49,18:36,16:55,17:21,18:08
17:30,17:57,18:44,17:03,17:29,18:16
17:38,18:05,18:52,17:11,17:37,18:24
17:46,18:13,19:00,17:19,17:44,18:32
17:54,18:20,19:08,17:27,17:51,18:40
18:02,18:27,19:16,17:35,17:58,18:48
18:10,18:34,19:24,17:43,18:04,18:56
18:18,18:40,19:32,17:50,18:10,19:04
18:26,18:46,19:40,17:57,18:16,19:12
18:34,18:52,19:48,18:03,18:22,19:20
18:42,18:58,19:56,18:09,18:28,19:28
18:49,19:04,20:04,18:15,18:34,19:36
18:55,19:10,20:12,18:20,18:40,19:44
19:00,19:16,20:20,18:25,18:46,19:52
19:05,19:22,20:28,18:30,18:53,20:00
19:10,19:29,20:36,18:35,19:00,20:08
19:15,19:36,20:44,18:40,19:07,20:16
19:20,19:43,20:52,18:45,19:15,20:24
19:25,19:51,21:00,18:50,19:23,20:32
19:30,19:59,21:08,18:55,19:31,20:40
19:35,20:07,21:16,19:00,19:39,20:48
19:40,20:15,21:24,19:05,19:47,20:56
19:45,20:23,21:32,19:10,19:55,21:04
19:50,20:31,21:40,19:15,20:03,21:12
19:55,20:39,21:48,19:20,20:11,21:20
20:00,20:47,21:56,19:25,20:19,21:28
20:05,20:55,22:04,19:30,20:27,21:36
20:10,21:03,22:12,19:37,20:35,21:44
20:15,21:11,22:20,19:45,20:43,21:52
20:22,21:19,22:28,19:53,20:51,22:00
20:29,21:27,22:36,20:01,20:59,22:08
20:36,21:35,22:44,20:09,21:07,22:16
20:44,21:43,22:52,20:17,21:15,22:24
20:52,21:51,23:00,20:25,21:23,22:33
21:00,21:59,23:09,20:33,21:31,22:43
21:08,22:07,23:19,20:41,21:39,22:53
21:16,22:15,23:30,20:49,21:47,23:03
21:24,22:23,23:42,20:57,21:55,23:14
21:32,22:31,23:55,21:05,22:03,23:25
21:40,22:39,,21:13,22:12,
21:48,22:48,,21:21,22:22,
21:56,22:58,,21:29,22:32,
22:04,23:08,,21:37,22:42,
22:12,23:19,,21:45,22:52,
22:20,23:30,,21:53,23:03,
22:28,23:42,,22:01,23:14,
22:36,23:55,,22:09,23:25,
22:44,,,22:17,,
22:52,,,22:25,,
23:00,,,22:34,,
23:09,,,22:43,,
23:19,,,22:53,,
23:30,,,23:03,,
23:42,,,23:14,,
23:55,,,23:25,,
