상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
15:13,15:58,16:38,14:23,15:14,15:54
15:21,16:06,16:46,14:31,15:22,16:02
15:29,16:14,16:54,14:39,15:30,16:10
15:37,16:22,17:02,14:47,15:38,16:18
15:45,16:30,17:10,14:55,15:46,16:26
15:53,16:38,17:18,15:03,15:54,16:34
16:01,16:46,17:26,15:11,16:02,16:42
16:09,16:54,17:34,15:19,16:10,16:50
16:17,17:02,17:42,15:27,16:18,16:58
16:25,17:10,17:50,15:35,16:26,17:06
16:33,17:18,17:58,15:43,16:34,17:14
16:41,17:26,18:07,15:51,16:42,17:22
16:49,17:34,18:14,15:59,16:50,17:30
16:57,17:42,18:21,16:07,16:58,17:38
17:05,17:50,18:28,16:15,17:06,17:45
17:13,17:58,18:35,16:23,17:14,17:52
17:21,18:06,18:42,16:31,17:21,17:59
17:29,18:14,18:49,16:39,17:27,18:06
17:37,18:21,18:56,16:47,17:33,18:13
17:44,18:27,19:03,16:55,17:39,18:20
17:51,18:33,19:10,17:03,17:45,18:27
17:58,18:39,19:17,17:11,17:51,18:34
18:06,18:45,19:24,17:18,17:57,18:41
18:12,18:51,19:31,17:25,18:03,18:48
18:19,18:57,19:38,17:32,18:09,18:55
18:26,19:03,19:45,17:38,18:15,19:02
18:33,19:09,19:52,17:44,18:21,19:09
18:41,19:15,19:59,17:49,18:27,19:16
18:47,19:21,20:06,17:54,18:33,19:23
18:52,19:27,20:13,17:59,18:39,19:30
18:57,19:33,20:19,18:04,18:45,19:37
19:02,19:39,20:26,18:09,18:51,19:44
19:07,19:45,20:33,18:14,18:57,19:51
19:12,19:51,20:40,18:19,19:03,19:59
19:17,19:57,20:47,18:24,19:09,20:07
19:22,20:03,20:54,18:29,19:15,20:15
19:27,20:09,21:01,18:34,19:21,20:23
19:32,20:15,21:08,18:39,19:27,20:31
19:38,20:21,21:15,18:44,19:35,20:39
19:42,20:27,21:23,18:49,19:43,20:47
19:47,20:33,21:31,18:54,19:51,20:55
19:53,20:39,21:39,18:59,19:59,21:04
19:57,20:45,21:47,19:04,20:07,21:13
20:02,20:52,21:55,19:09,20:15,21:22
20:07,20:59,22:03,19:16,20:23,21:31
20:13,21:07,22:11,19:23,20:31,21:40
20:18,21:15,22:19,19:31,20:39,21:49
20:24,21:23,22:27,19:39,20:47,21:58
20:31,21:31,22:35,19:47,20:55,22:07
20:38,21:39,22:44,19:55,21:04,22:17
20:45,21:47,22:53,20:03,21:13,22:27
20:52,21:55,23:02,20:11,21:22,22:38
20:59,22:03,23:12,20:19,21:31,22:49
21:06,22:11,23:22,20:27,21:40,23:00
21:13,22:19,23:32,20:35,21:49,23:11
21:21,22:27,23:43,20:44,21:58,23:22
21:29,22:35,23:56,20:53,22:07,23:37
21:37,22:44,,21:02,22:17,
21:45,22:53,,21:11,22:27,
21:53,23:02,,21:20,22:38,
22:01,23:12,,21:29,22:49,
22:09,23:22,,21:38,23:00,
22:17,23:32,,21:47,23:11,
22:26,23:43,,21:57,23:22,
22:35,23:56,,22:07,23:37,
22:44,,,22:17,,
22:53,,,22:27,,
23:02,,,22:38,,
23:12,,,22:49,,
23:22,,,23:00,,
23:32,,,23:11,,
23:43,,,23:22,,
23:56,,,23:37,,
