상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
19:16,19:55,20:44,18:15,18:59,19:55
19:21,20:01,20:51,18:20,19:05,20:03
19:26,20:07,20:58,18:25,19:11,20:11
19:31,20:13,21:05,18:30,19:17,20:19
19:36,20:19,21:12,18:35,19:23,20:27
19:42,20:25,21:19,18:40,19:31,20:35
19:46,20:31,21:27,18:45,19:39,20:43
19:51,20:37,21:35,18:50,19:47,20:51
19:57,20:43,21:43,18:55,19:55,21:00
20:01,20:49,21:51,19:00,20:03,21:09
20:06,20:56,21:59,19:05,20:11,21:18
20:11,21:03,22:07,19:12,20:19,21:27
20:17,21:11,22:15,19:19,20:27,21:36
20:22,21:19,22:23,19:27,20:35,21:45
20:28,21:27,22:31,19:35,20:43,21:54
20:35,21:35,22:39,19:43,20:51,22:03
20:42,21:43,22:48,19:51,21:00,22:13
20:49,21:51,22:57,19:59,21:09,22:23
20:56,21:59,23:06,20:07,21:18,22:34
21:03,22:07,23:16,20:15,21:27,22:45
21:10,22:15,23:26,20:23,21:36,22:56
21:17,22:23,23:36,20:31,21:45,23:07
21:25,22:31,23:47,20:40,21:54,23:18
21:33,22:39,,20:49,22:03,23:33
21:41,22:48,,20:58,22:13,
21:49,22:57,,21:07,22:23,
21:57,23:06,,21:16,22:34,
22:05,23:16,,21:25,22:45,
22:13,23:26,,21:34,22:56,
22:21,23:36,,21:43,23:07,
22:30,23:47,,21:53,23:18,
22:39,,,22:03,23:33,
22:48,,,22:13,,
22:57,,,22:23,,
23:06,,,22:34,,
23:16,,,22:45,,
23:26,,,22:56,,
23:36,,,23:07,,
23:47,,,23:18,,
,,,23:33,,
