상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
16:02,16:47,17:27,16:07,16:58,17:38
16:10,16:55,17:35,16:15,17:06,17:46
16:18,17:03,17:42,16:23,17:14,17:54
16:26,17:11,17:49,16:31,17:22,18:02
16:34,17:19,17:56,16:39,17:30,18:10
16:42,17:27,18:03,16:47,17:38,18:17
16:50,17:35,18:10,16:55,17:46,18:24
16:58,17:43,18:17,17:03,17:53,18:31
17:06,17:50,18:24,17:11,17:59,18:38
17:13,17:56,18:31,17:19,18:05,18:45
17:20,18:02,18:38,17:27,18:11,18:52
17:27,18:08,18:45,17:35,18:17,18:59
17:34,18:14,18:52,17:43,18:23,19:06
17:41,18:20,18:59,17:50,18:29,19:13
17:48,18:26,19:06,17:57,18:35,19:20
17:55,18:32,19:13,18:04,18:41,19:27
18:02,18:38,19:20,18:10,18:47,19:34
18:09,18:44,19:27,18:16,18:53,19:41
18:16,18:50,19:34,18:21,18:59,19:48
18:21,18:56,19:41,18:26,19:05,19:55
18:26,19:02,19:48,18:31,19:11,20:02
18:31,19:08,19:55,18:36,19:17,20:09
18:36,19:14,20:02,18:41,19:23,20:16
18:41,19:20,20:09,18:46,19:29,20:23
18:46,19:26,20:16,18:51,19:35,20:31
18:51,19:32,20:23,18:56,19:41,20:39
18:56,19:38,20:30,19:01,19:47,20:47
19:01,19:44,20:37,19:06,19:53,20:55
19:06,19:50,20:44,19:11,19:59,21:03
19:11,19:56,20:52,19:16,20:07,21:11
19:16,20:02,21:00,19:21,20:15,21:19
19:21,20:08,21:08,19:26,20:23,21:27
19:26,20:14,21:16,19:31,20:31,21:36
19:31,20:21,21:24,19:36,20:39,21:45
19:36,20:28,21:32,19:41,20:47,21:54
19:41,20:36,21:40,19:48,20:55,22:03
19:47,20:44,21:48,19:55,21:03,22:12
19:53,20:52,21:56,20:03,21:11,22:21
20:00,21:00,22:04,20:11,21:19,22:30
20:07,21:08,22:13,20:19,21:27,22:39
20:14,21:16,22:22,20:27,21:36,22:49
20:21,21:24,22:31,20:35,21:45,22:59
20:28,21:32,22:41,20:43,21:54,23:10
20:35,21:40,22:51,20:51,22:03,23:21
20:42,21:48,23:01,20:59,22:12,23:32
20:50,21:56,23:12,21:07,22:21,23:43
20:58,22:04,23:24,21:16,22:30,23:54
21:06,22:13,,21:25,22:39,
21:14,22:22,,21:34,22:49,
21:22,22:31,,21:43,22:59,
21:30,22:41,,21:52,23:10,
21:38,22:51,,22:01,23:21,
21:46,23:01,,22:10,23:32,
21:55,23:12,,22:19,23:43,
22:04,23:24,,22:29,23:54,
22:13,,,22:39,,
22:22,,,22:49,,
22:31,,,22:59,,
22:41,,,23:10,,
22:51,,,23:21,,
23:01,,,23:32,,
23:12,,,23:43,,
23:24,,,23:54,,
