상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
20:17,21:19,22:25,20:23,21:32,22:45
20:24,21:27,22:34,20:31,21:41,22:55
20:31,21:35,22:44,20:39,21:50,23:06
20:38,21:43,22:54,20:47,21:59,23:17
20:45,21:51,23:04,20:55,22:08,23:28
20:53,21:59,23:15,21:03,22:17,23:39
21:01,22:07,23:28,21:12,22:26,23:50
21:09,22:16,,21:21,22:35,
21:17,22:25,,21:30,22:45,
21:25,22:34,,21:39,22:55,
21:33,22:44,,21:48,23:06,
21:41,22:54,,21:57,23:17,
21:49,23:04,,22:06,23:28,
21:58,23:15,,22:15,23:39,
22:07,23:28,,22:25,23:50,
22:16,,,22:35,,
22:25,,,22:45,,
22:34,,,22:55,,
22:44,,,23:06,,
22:54,,,23:17,,
23:04,,,23:28,,
23:15,,,23:39,,
23:28,,,23:50,,
